,rank,added_at,title,artist,isrc,velocity,cm_id,time_on_chart,release_dates,cm artist id,spotify followers-jan 5,spotify followers-dec 6,Max Weekly Velocity,artist popularity index
50,51,2020-01-05T00:00:00.000Z,Someone You Loved,Lewis Capaldi,DEUM71807062,0.28571428571428603,21918634.0,116,"['2018-11-08T00:00:00.000Z', '2019-02-15T00:00:00.000Z', '2019-03-05T00:00:00.000Z', '2019-03-15T00:00:00.000Z', '2019-04-26T00:00:00.000Z', '2019-05-03T00:00:00.000Z', '2019-05-17T00:00:00.000Z', '2019-05-17T00:00:00.000Z', '2019-07-26T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-10-24T00:00:00.000Z', '2019-04-12T00:00:00.000Z', '2019-10-18T00:00:00.000Z', '2019-07-19T00:00:00.000Z', '2019-05-17T00:00:00.000Z', '2019-10-25T00:00:00.000Z', '2019-04-12T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2020-01-31T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-05T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-10T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-08-12T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-09-02T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-09T00:00:00.000Z', '2020-09-09T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-03T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-21T00:00:00.000Z', '2020-10-21T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-29T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-02T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-10-27T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-17T00:00:00.000Z', '2020-11-17T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-25T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-25T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-09T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-12T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",550208.0,2045262.0,5901305.0,43.28571428571429,established
51,52,2020-01-05T00:00:00.000Z,walk but in a garden,LLusion,QZFYY1967586,,24201059.0,125,"['2019-06-19T00:00:00.000Z', '2020-07-03T00:00:00.000Z']",781392.0,159012.0,236450.0,,established
53,54,2020-01-05T00:00:00.000Z,Riptide - FlicFlac Remix,Vance Joy,AULI01385760,12.857142857142902,11005892.0,62,"['2014-04-07T00:00:00.000Z', '2014-05-30T00:00:00.000Z', '2013-10-04T00:00:00.000Z', '2015-09-04T00:00:00.000Z', '2013-03-22T00:00:00.000Z', '2013-11-25T00:00:00.000Z', '2014-07-11T00:00:00.000Z', '2014-09-05T00:00:00.000Z', '2014-10-13T00:00:00.000Z', '2014-09-09T00:00:00.000Z', '2014-09-09T00:00:00.000Z', '2014-09-08T00:00:00.000Z', '2014-03-28T00:00:00.000Z', '2014-03-07T00:00:00.000Z', '2013-09-03T00:00:00.000Z', '2019-04-05T00:00:00.000Z', '2019-04-05T00:00:00.000Z', '2019-05-03T00:00:00.000Z', '2019-04-12T00:00:00.000Z', '2019-04-12T00:00:00.000Z', '2019-04-05T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-13T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",4519.0,1925877.0,2222364.0,12.857142857142902,established
55,56,2020-01-05T00:00:00.000Z,Hey! What?,IamBannd,USSM17300653,-0.14285714285714302,15808354.0,121,"['2009-01-16T00:00:00.000Z', '2012-12-07T00:00:00.000Z', '1973-11-01T00:00:00.000Z', '1991-02-11T00:00:00.000Z', '2014-07-25T00:00:00.000Z', '2019-05-10T00:00:00.000Z']",,,,47.1428571428571,emerging
56,57,2020-01-05T00:00:00.000Z,Boy With Luv (feat. Halsey),BTS,QM6MZ1917908,1.28571428571429,22824253.0,76,"['2019-04-12T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-28T00:00:00.000Z']",206557.0,15456354.0,25814033.0,19.0,established
59,60,2020-01-05T00:00:00.000Z,Juicy,Doja Cat,USRC11901510,-1.28571428571429,24875465.0,74,"['2019-08-15T00:00:00.000Z', '2019-11-07T00:00:00.000Z', '2020-11-11T00:00:00.000Z']",217671.0,779315.0,4337663.0,-1.28571428571429,established
62,63,2020-01-05T00:00:00.000Z,Talk,Khalid,USRC11900004,1.28571428571429,22395202.0,88,"['2019-02-07T00:00:00.000Z', '2019-04-05T00:00:00.000Z', '2019-07-05T00:00:00.000Z', '2019-07-26T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-05-17T00:00:00.000Z', '2019-05-10T00:00:00.000Z', '2019-05-24T00:00:00.000Z', '2019-04-12T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",209693.0,9953138.0,12964102.0,21.571428571428598,established
64,65,2020-01-05T00:00:00.000Z,Tonight Tonight,Hot Chelle Rae,USJI11100019,-0.5714285714285711,15447805.0,54,"['2011-11-25T00:00:00.000Z', '2011-05-10T00:00:00.000Z', '2012-09-07T00:00:00.000Z', '2011-01-27T00:00:00.000Z', '2013-07-05T00:00:00.000Z', '2011-11-30T00:00:00.000Z', '2016-07-08T00:00:00.000Z', '2012-01-20T00:00:00.000Z', '2012-01-01T00:00:00.000Z']",3542.0,431348.0,490952.0,-0.5714285714285711,established
65,66,2020-01-05T00:00:00.000Z,It's The Hard-Knock Life,"Quvenzhané Wallis, Zoe Margaret Colletti, Nicolette Pierini, Eden Duncan-Smith & Amanda Troya",US4DG1400209,0.14285714285714302,14614957.0,25,"['2014-12-05T00:00:00.000Z', '2014-11-14T00:00:00.000Z']",,,,0.14285714285714302,emerging
66,67,2020-01-05T00:00:00.000Z,Wait Another Day,Mike Williams ,DEN061700563,5.0,11651471.0,89,"['2017-09-01T00:00:00.000Z', '2017-09-01T00:00:00.000Z']",,,,23.0,emerging
69,70,2020-01-05T00:00:00.000Z,The Cuppycake Song,Buddy Castle,USHM90574138,,16491146.0,172,"['1995-01-01T00:00:00.000Z', '1995-01-01T00:00:00.000Z']",1323318.0,127.0,460.0,21.857142857142897,emerging
71,72,2020-01-05T00:00:00.000Z,Get You The Moon,kinabeats,USSM11808093,-0.14285714285714302,20672218.0,132,"['2018-10-08T00:00:00.000Z', '2019-06-07T00:00:00.000Z', '2019-07-12T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-02-12T00:00:00.000Z', '2019-02-12T00:00:00.000Z', '2019-02-12T00:00:00.000Z', '2020-04-24T00:00:00.000Z']",,,,21.1428571428571,emerging
72,73,2020-01-05T00:00:00.000Z,lovely,Billie Eilish & Khalid,AURFF1700396,,19170460.0,146,['2018-04-27T00:00:00.000Z'],,,,12.142857142857098,emerging
73,74,2020-01-05T00:00:00.000Z,Bad Liar,Imagine Dragons,USUM71816161,0.0,21907028.0,246,"['2018-11-06T00:00:00.000Z', '2018-11-09T00:00:00.000Z', '2018-11-09T00:00:00.000Z', '2019-05-03T00:00:00.000Z', '2019-07-26T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2019-12-06T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-22T00:00:00.000Z', '2020-10-22T00:00:00.000Z', '2020-10-22T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",4132.0,24381910.0,31162197.0,23.285714285714302,established
77,78,2020-01-05T00:00:00.000Z,Harry Potter Theme Song,Ost,AUXN21809909,1.85714285714286,20671417.0,324,['2018-10-03T00:00:00.000Z'],,,,36.2857142857143,emerging
78,79,2020-01-05T00:00:00.000Z, Count on me,Bruno Mars,USEE11000168,-0.42857142857142894,15273093.0,298,"['2010-10-05T00:00:00.000Z', '2010-10-05T00:00:00.000Z', '2010-10-05T00:00:00.000Z', '2010-05-11T00:00:00.000Z']",3501.0,23344047.0,27658144.0,-0.42857142857142894,established
79,80,2020-01-05T00:00:00.000Z,Next To You,Becky G,USQX91901185,4.57142857142857,23849755.0,73,['2019-05-23T00:00:00.000Z'],4236.0,7092226.0,9450969.0,25.571428571428598,established
81,82,2020-01-05T00:00:00.000Z, Dancin (KRONO Remix),Aaron Smith ,QMLA71400326,7.142857142857139,13908615.0,298,"['2014-11-10T00:00:00.000Z', '2015-06-22T00:00:00.000Z']",,,,23.142857142857103,emerging
82,83,2020-01-05T00:00:00.000Z,Summer Days,Martin Garrix,NLM5S1900528,8.142857142857139,22886113.0,203,"['2019-04-25T00:00:00.000Z', '2019-07-10T00:00:00.000Z', '2019-07-05T00:00:00.000Z', '2019-10-23T00:00:00.000Z', '2020-06-19T00:00:00.000Z']",4516.0,12409722.0,13985529.0,77.4285714285714,established
83,84,2020-01-05T00:00:00.000Z,Loco Contigo,DJ Snake,USUG11901580,1.42857142857143,24031353.0,76,"['2019-06-13T00:00:00.000Z', '2019-06-13T00:00:00.000Z', '2019-07-25T00:00:00.000Z', '2019-07-25T00:00:00.000Z', '2019-07-25T00:00:00.000Z', '2019-10-23T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-21T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-17T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",4310.0,6318740.0,7131475.0,1.42857142857143,established
84,85,2020-01-05T00:00:00.000Z,Wraith (Y2K Remix),y2k2y,TCACH1589546,-2.14285714285714,14335054.0,162,"['2015-09-07T00:00:00.000Z', '2017-10-27T00:00:00.000Z', '2017-10-27T00:00:00.000Z', '2017-10-27T00:00:00.000Z', '2017-10-27T00:00:00.000Z']",,,,-2.14285714285714,emerging
85,86,2020-01-05T00:00:00.000Z,Faded,Alan Walker,NOG841549010,2.0,13681243.0,297,"['2015-12-04T00:00:00.000Z', '2016-02-19T00:00:00.000Z', '2016-10-21T00:00:00.000Z', '2016-02-26T00:00:00.000Z', '2016-04-01T00:00:00.000Z', '2016-07-08T00:00:00.000Z', '2015-12-04T00:00:00.000Z', '2016-06-03T00:00:00.000Z', '2016-07-01T00:00:00.000Z', '2016-08-19T00:00:00.000Z', '2016-06-24T00:00:00.000Z', '2016-04-22T00:00:00.000Z', '2016-03-18T00:00:00.000Z', '2016-07-05T00:00:00.000Z', '2016-04-08T00:00:00.000Z', '2016-06-03T00:00:00.000Z', '2016-01-01T00:00:00.000Z', '2016-07-01T00:00:00.000Z', '2016-01-01T00:00:00.000Z', '2016-04-29T00:00:00.000Z', '2018-03-16T00:00:00.000Z', '2018-04-25T00:00:00.000Z', '2016-06-03T00:00:00.000Z', '2018-12-14T00:00:00.000Z', '2017-11-24T00:00:00.000Z', '2017-03-03T00:00:00.000Z', '2019-06-28T00:00:00.000Z', '2019-02-15T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2018-12-14T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2020-10-23T00:00:00.000Z']",5451.0,17158630.0,25412875.0,20.4285714285714,established
86,87,2020-01-05T00:00:00.000Z,Old Town Road,lil nas x,USSM11904496,0.857142857142857,24420606.0,313,['2019-07-12T00:00:00.000Z'],1366172.0,2137188.0,3739051.0,0.857142857142857,established
88,89,2020-01-05T00:00:00.000Z,VALENTINO,24kGoldn,USQX91803621,1.28571428571429,22325171.0,58,"['2019-01-25T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2019-11-22T00:00:00.000Z']",1005525.0,50701.0,557965.0,1.28571428571429,emerging
90,91,2020-01-05T00:00:00.000Z,bad guy,Billie Eilish,USUM71900764,1.85714285714286,22669299.0,67,"['2019-03-29T00:00:00.000Z', '2019-07-05T00:00:00.000Z', '2019-07-19T00:00:00.000Z', '2019-07-26T00:00:00.000Z', '2019-06-14T00:00:00.000Z', '2019-08-02T00:00:00.000Z', '2019-06-14T00:00:00.000Z', '2019-10-24T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2019-06-14T00:00:00.000Z', '2019-07-19T00:00:00.000Z', '2019-10-25T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2019-12-06T00:00:00.000Z', '2019-10-25T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-08-07T00:00:00.000Z', '2020-10-23T00:00:00.000Z']",5596.0,18332312.0,35817144.0,54.8571428571429,established
94,95,2020-01-05T00:00:00.000Z,Piece Of Your Heart,Meduza,DEUM71807719,15.285714285714299,22358400.0,129,"['2019-02-01T00:00:00.000Z', '2019-02-01T00:00:00.000Z', '2019-07-05T00:00:00.000Z', '2019-07-19T00:00:00.000Z', '2019-06-28T00:00:00.000Z', '2019-06-14T00:00:00.000Z', '2019-07-22T00:00:00.000Z', '2019-06-14T00:00:00.000Z', '2019-10-24T00:00:00.000Z', '2019-07-19T00:00:00.000Z', '2019-06-28T00:00:00.000Z', '2019-05-17T00:00:00.000Z', '2019-05-10T00:00:00.000Z', '2019-09-20T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2019-11-29T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2019-10-25T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-18T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-17T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-28T00:00:00.000Z']",1395408.0,142993.0,344118.0,15.285714285714299,established
95,96,2020-01-05T00:00:00.000Z,Clap Your Hands,Ghostly Sinner ,GBPNH1000002,57.1428571428571,12983541.0,104,"['2010-11-19T00:00:00.000Z', '2014-06-10T00:00:00.000Z', '2010-10-18T00:00:00.000Z', '2010-11-05T00:00:00.000Z', '2010-04-09T00:00:00.000Z', '2010-05-25T00:00:00.000Z', '2010-06-18T00:00:00.000Z', '2010-06-21T00:00:00.000Z', '2010-06-18T00:00:00.000Z', '2015-09-04T00:00:00.000Z', '2010-06-21T00:00:00.000Z', '2006-04-22T00:00:00.000Z', '2012-01-01T00:00:00.000Z', '2011-01-01T00:00:00.000Z', '2010-11-19T00:00:00.000Z']",,,,57.1428571428571,emerging
96,97,2020-01-05T00:00:00.000Z,Cradles,SUB URBAN,GB2LD1800949,-1.28571428571429,22226751.0,95,"['2019-01-04T00:00:00.000Z', '2019-01-04T00:00:00.000Z', '2020-08-06T00:00:00.000Z']",568860.0,122548.0,580805.0,1.85714285714286,established
98,99,2020-01-05T00:00:00.000Z,Coincidance,Handsome Dancer,TCADA1732009,0.0,14413756.0,128,"['2017-04-11T00:00:00.000Z', '2017-04-11T00:00:00.000Z']",665971.0,1477.0,3488.0,27.714285714285698,emerging
99,100,2020-01-05T00:00:00.000Z,Lalala,y2k2y,USSM11904230,-0.42857142857142894,24236636.0,122,['2019-06-28T00:00:00.000Z'],,,,29.0,emerging
100,1,2020-01-12T00:00:00.000Z,Alarm,ANNEMARIE,GBAHS1600223,,12449933.0,44,"['2016-05-20T00:00:00.000Z', '2018-04-27T00:00:00.000Z', '2015-01-01T00:00:00.000Z', '2018-04-27T00:00:00.000Z', '2020-03-06T00:00:00.000Z', '2020-04-13T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-08-06T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",,,,,emerging
