index,add_date,cm_track_id,title,primary_artist,secondary_artist,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,collab,time_on_chart,max velocity,peak weekly rank,current_plays,peak weekly play count,listener difference,listener diff. %,Prim: Dec. 6-Followers,Prim: Jan 5-Followers,current engagement,career status,early FB likes,recent FB likes,early IG followers,recent IG followers,FB Like difference,FB Like % Gain,IG Follower difference,IG Follower % Gain,early Twitter followers,recent Twitter followers,Twitter Follower difference,Twitter Follower % Gain,early Tiktok followers,recent Tiktok followers,Tiktok Follower difference,Tiktok Follower % Gain,early engagement,follower difference,follower diff. %,engagement diff,engagement diff %
1072,2020-01-16,25359295,VIBEZ,DaBaby,,21300480,42133931,False,40,1.7142857142857095,19,5068910,5068910,20833451,97.80742499699538,4997734,1693894,0.11861542185560613,comfortable,786909.0,1034240.0,8964990.0,15035723.0,247331.0,31.43069910243751,6070733.0,67.71600414501299,897832.0,3346415.0,2448583.0,272.72173413288897,,,,,0.07952374782164533,3303840,195.04408186108452,0.0390916740339608,49.15723303387942
1073,2020-03-12,28684642,Venetia,Lil Uzi Vert,,19704528,20512450,False,3,-6.428571428571429,17,6974452,6974452,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
1074,2020-03-05,27450969,Vete,Bad Bunny,,39855261,50734643,False,9,2.57142857142857,23,5260920,5260920,10879382,27.297229341943087,27182805,17605395,0.5357839021356671,superstar,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494,889435.0,2473155.0,1583720.0,178.0591049374041,,,,,0.44173327581520544,9577410,54.40042668738759,0.09405062632046164,21.29127042713593
1075,2020-09-10,31228145,Vroom Vroom,A Boogie Wit da Hoodie,Don Q,20037474,15767644,True,1,,179,1517547,1517547,-4269830,-21.309222909035338,5244812,3865956,0.33263130496857995,comfortable,328624.0,368454.0,5063278.0,5758352.0,39830.0,12.120234675495398,695074.0,13.727747123503786,523541.0,977881.0,454340.0,86.78212403613087,,,,,0.19293629526356465,1378856,35.666624245076775,0.1396950097050153,72.40473313441727
1076,2020-01-16,28142375,Vulnerable,Selena Gomez,,42120313,36219027,False,1,,73,2727631,2727631,-5901286,-14.010546407857893,23606683,18679795,0.6517757365486379,superstar,60834162.0,61642396.0,165094915.0,195656953.0,808234.0,1.3285857377307178,30562038.0,18.51179850088053,59303085.0,63819923.0,4516838.0,7.6165312479106255,18519977.0,25900000.0,7380023.0,39.84898577357844,0.4434866141664237,4926888,26.37549287880301,0.20828912238221411,46.96627039661927
1077,2020-08-20,30793258,WAP (feat. Megan Thee Stallion),Cardi B,Megan Thee Stallion,34815503,41391047,True,20,0.42857142857142894,1,19663515,19663515,6575544,18.8868275147425,13348126,10335789,0.3224882424452805,comfortable,6926589.0,7896549.0,57339090.0,78401678.0,969960.0,14.00342939360196,21062588.0,36.733383805009815,8537565.0,15463510.0,6925945.0,81.12318910602731,2518193.0,6500000.0,3981807.0,158.1215975105959,0.29687317744626585,3012337,29.144722284868628,0.02561506499901467,8.628285390872339
1078,2020-01-09,28009741,WHAT TO DO? (feat. Don Toliver),JACKBOYS,Travis Scott,12369601,9606503,True,3,-9.0,87,2390464,2390464,-2763098,-22.33781024949794,323131,165697,0.03363669381043237,comfortable,,,,,,,,,,,,,,,,,0.013395500792628641,157434,95.01318672033892,0.020241193017803732,151.10441431903897
1079,2020-03-19,28258317,WHATS POPPIN,Jack Harlow,,1283302,18465339,False,41,4.42857142857143,6,6492241,6492241,17182037,1338.8927158221525,521403,94391,0.028236849591550962,indie,25315.0,77880.0,247945.0,1479081.0,52565.0,207.64368951214686,1231136.0,496.5359253060154,59686.0,248378.0,188692.0,316.14113862547333,182100.0,189400.0,7300.0,4.008786381109281,0.07355322441638835,427012,452.3863503935757,-0.045316374824837385,-61.610317133480386
1080,2020-07-23,29905020,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,Tory Lanez,1283302,18465339,True,25,27.714285714285694,2,8227016,8227016,17182037,1338.8927158221525,521403,94391,0.028236849591550962,indie,25315.0,77880.0,247945.0,1479081.0,52565.0,207.64368951214686,1231136.0,496.5359253060154,59686.0,248378.0,188692.0,316.14113862547333,182100.0,189400.0,7300.0,4.008786381109281,0.07355322441638835,427012,452.3863503935757,-0.045316374824837385,-61.610317133480386
1081,2020-12-10,31894832,WITHOUT YOU,The Kid LAROI,,403958,17121042,False,6,11.4285714285714,20,4602531,4602531,16717084,4138.322300833255,791775,13696,0.046245724997345375,indie,5859.0,29560.0,150873.0,1603682.0,23701.0,404.5229561358593,1452809.0,962.9350513345662,3322.0,207951.0,204629.0,6159.813365442505,220075.0,1100000.0,879925.0,399.8296035442463,0.033904514825798725,778079,5681.067464953271,0.01234121017154665,36.39990200407156
1082,2020-07-30,30360533,WRONG (feat. Lil Mosey),The Kid LAROI,Lil Mosey,403958,17121042,True,2,,101,2366769,2366769,16717084,4138.322300833255,791775,13696,0.046245724997345375,indie,5859.0,29560.0,150873.0,1603682.0,23701.0,404.5229561358593,1452809.0,962.9350513345662,3322.0,207951.0,204629.0,6159.813365442505,220075.0,1100000.0,879925.0,399.8296035442463,0.033904514825798725,778079,5681.067464953271,0.01234121017154665,36.39990200407156
1083,2020-12-03,32090229,WTF Do I Know,Miley Cyrus,,29622305,43462823,False,1,,162,1739878,1739878,13840518,46.72329854142006,13333385,10660416,0.3067767825389529,comfortable,43771750.0,43019873.0,102699408.0,116791269.0,-751877.0,-1.7177220467538994,14091861.0,13.72146273715619,44667823.0,45604212.0,936389.0,2.0963390134325555,3440352.0,7300000.0,3859648.0,112.1875901070588,0.35987800409184906,2672969,25.073777608678693,-0.05310122155289615,-14.755339573169222
1084,2020-05-28,29454903,WUNNA,Gunna,,11398583,34279878,False,3,-7.571428571428571,35,3567534,3567534,22881295,200.73806542444802,2661342,1679407,0.0776356905354214,comfortable,106836.0,237587.0,2520862.0,3297378.0,130751.0,122.38477666704107,776516.0,30.803590200494913,729051.0,1641580.0,912529.0,125.1666892988282,257217.0,640000.0,382783.0,148.81714661161587,0.14733471695560754,981935,58.46915012263258,-0.06969902642018615,-47.30658724595554
1085,2020-07-16,13904490,Wait a Minute!,WILLOW,,3075739,6434055,False,11,2.71428571428571,153,1699675,1699675,3358316,109.18728799810387,925929,582048,0.14391064422047994,indie,6908890.0,6849186.0,5942883.0,7284727.0,-59704.0,-0.8641619710257364,1341844.0,22.579007528837447,3411375.0,3390665.0,-20710.0,-0.6070865853211682,,,,,0.18923842367639127,343881,59.081209797130136,-0.04532777945591132,-23.9527356946412
1086,2020-07-16,15090481,Wait for It,Leslie Odom Jr.,Original Broadway Cast of Hamilton,2748222,3972697,True,2,4.0,170,1630529,1630529,1224475,44.55517057937822,177370,119084,0.04464725097333122,indie,188763.0,191835.0,441035.0,766884.0,3072.0,1.6274375804580348,325849.0,73.88279841735917,354613.0,523527.0,168914.0,47.633335495314604,92.0,283300.0,283208.0,307834.7826086957,0.04333128837481106,58286,48.94528232172248,0.001315962598520161,3.0369800850074515
1087,2020-04-09,28791742,Walk Em Down (feat. Roddy Ricch),NLE Choppa,Roddy Ricch,10219130,10117511,True,20,2.57142857142857,11,4863678,4863678,-101619,-0.9943997189584632,2442923,718772,0.24145493886786976,comfortable,65214.0,193282.0,530810.0,2054028.0,128068.0,196.3811451528813,1523218.0,286.96105951282004,246695.0,928300.0,681605.0,276.2946148077586,2395936.0,4800000.0,2404064.0,100.33924111495465,0.07033592879237274,1724151,239.874536014202,0.17111901007549699,243.28819283901063
1088,2020-05-07,29264539,War,Drake,,45403636,53628176,False,1,,42,3795496,3795496,8224540,18.114276134184497,51102091,43492894,0.9528963095817392,superstar,35042298.0,34981636.0,62614274.0,72670716.0,-60662.0,-0.17311079313348685,10056442.0,16.060941631296405,38800966.0,39242857.0,441891.0,1.1388659756563793,,,,,0.9579165421905858,7609197,17.495264858668634,-0.005020232608846542,-0.5240782873804598
1089,2020-07-09,29967865,Wash Us In The Blood,Kanye West,Travis Scott,32040674,33898324,True,3,4.85714285714286,33,3530365,3530365,1857650,5.7977869004877975,12840676,10942539,0.3787997306297503,comfortable,,,362625.0,337063.0,,,-25562.0,-7.049155463633231,29456488.0,30933733.0,1477245.0,5.015007220141111,,,,,0.3415202501670221,1898137,17.34640379166115,0.03727948046272822,10.915745243363023
1090,2020-03-19,28743308,Wassup (feat. Future),Lil Uzi Vert,Future,19704528,20512450,True,1,,35,3879025,3879025,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
1091,2020-05-14,29347680,Water,Kehlani,,14666252,13493932,False,1,,161,1627366,1627366,-1172320,-7.993316901959683,4097187,3079762,0.3036318102092111,comfortable,834731.0,1004900.0,9687094.0,12193460.0,170169.0,20.38608845244755,2506366.0,25.873249500830692,1309356.0,2169558.0,860202.0,65.69657144428254,438544.0,636600.0,198056.0,45.1621730088657,0.2099897097090654,1017425,33.035831989614785,0.09364210050014572,44.59366157983842
1092,2020-07-09,27222889,Watermelon Sugar,Harry Styles,,30532559,41313683,False,54,7.0,4,6689854,6689854,10781124,35.3102535558844,10882654,5819822,0.263415246711362,comfortable,14383537.0,14666275.0,25726997.0,33850031.0,282738.0,1.9657056536233053,8123034.0,31.573968776845582,33905410.0,35934202.0,2028792.0,5.983682250118787,,,,,0.1906103579460864,5062832,86.99290115745808,0.07280488876527566,38.19566237101781
1093,2020-07-02,29264582,We Paid (feat. 42 Dugg),Lil Baby,42 Dugg,16923931,17910987,True,28,6.571428571428571,9,5218080,5218080,987056,5.832309290317952,5517133,3205882,0.3080306518004842,comfortable,342525.0,596663.0,8861003.0,13493552.0,254138.0,74.19546018538793,4632549.0,52.28018769432761,1396101.0,4286563.0,2890462.0,207.0381727396513,519652.0,765700.0,246048.0,47.34861022376514,0.1894289216849206,2311251,72.09407582687074,0.11860173011556364,62.610148999757975
1094,2020-03-05,28610684,We Should (feat. Young Thug),Lil Baby,Young Thug,16923931,17910987,True,1,,148,2020380,2020380,987056,5.832309290317952,5517133,3205882,0.3080306518004842,comfortable,342525.0,596663.0,8861003.0,13493552.0,254138.0,74.19546018538793,4632549.0,52.28018769432761,1396101.0,4286563.0,2890462.0,207.0381727396513,519652.0,765700.0,246048.0,47.34861022376514,0.1894289216849206,2311251,72.09407582687074,0.11860173011556364,62.610148999757975
1095,2020-02-27,28549735,We are Bulletproof : the Eternal,BTS,,13833572,33785654,False,1,,94,2291162,2291162,19952082,144.22942968020118,25814033,15456354,0.7640530800439737,comfortable,9657453.0,13062642.0,21845223.0,34031993.0,3405189.0,35.25970046139494,12186770.0,55.786887595516866,23399248.0,31239850.0,7840602.0,33.507922989661886,12131180.0,25300000.0,13168820.0,108.55349603253764,1.1173075182606491,10357679,67.01243385082924,-0.35325443821667546,-31.6165811509618
1096,2020-11-05,31822505,Weeeeee,Trippie Redd,,14643705,15492508,False,3,-3.4285714285714306,71,2316647,2316647,848803,5.796367790801576,5574658,3946442,0.3598292800623372,comfortable,349693.0,422837.0,8927608.0,11542441.0,73144.0,20.916632589156773,2614833.0,29.28929003155157,1080938.0,1628681.0,547743.0,50.67293406282322,1417948.0,2000000.0,582052.0,41.048896010290925,0.26949750763211905,1628216,41.25782160234459,0.09033177243021816,33.518592889373465
1097,2020-07-09,29992512,West Coast Shit (feat. Tyga & Quavo),Pop Smoke,Tyga,4275931,39885895,True,1,,79,2545924,2545924,35609964,832.8002486476047,2726875,78443,0.068366900128479,indie,54331.0,294938.0,663629.0,3389271.0,240607.0,442.8539875945593,2725642.0,410.7177353611732,89084.0,187013.0,97929.0,109.92883121548202,487982.0,2600000.0,2112018.0,432.8065379460718,0.018345244579484558,2648432,3376.2502708973393,0.05002165554899445,272.66824016581137
1098,2020-01-23,28211690,What A Man Gotta Do,Jonas Brothers,,29484030,22111074,False,10,1.0,27,5637121,5637121,-7372956,-25.00660866238435,4716790,3440425,0.21332251884282047,comfortable,13051704.0,12892245.0,7815572.0,7737958.0,-159459.0,-1.2217485165155446,-77614.0,-0.9930687094943276,4780233.0,4835060.0,54827.0,1.1469524602671042,5811204.0,6100000.0,288796.0,4.969641403055201,0.11668774587463113,1276365,37.09905026268557,0.09663477296818934,82.81484250455345
1099,2020-01-30,28272572,What If I Told You That I Love You,Ali Gatie,,11320956,12248510,False,12,2.42857142857143,47,3558089,3558089,927554,8.193247990717394,1448912,443203,0.1182929188938083,comfortable,295092.0,631480.0,1189583.0,1678870.0,336388.0,113.99427975004406,489287.0,41.13096774247783,319540.0,384955.0,65415.0,20.47161544720536,1379500.0,1900000.0,520500.0,37.73106197897789,0.03914890226585105,1005709,226.91836472226043,0.07914401662795725,202.16152190043212
1100,2020-11-12,31890759,What That Speed Bout!?,Mike WiLL Made-It,Nicki Minaj,4929637,7557234,True,1,,62,2465191,2465191,2627597,53.30203826366932,1144861,956416,0.15149206707110036,indie,584203.0,986175.0,2125865.0,2117650.0,401972.0,68.80690444930957,-8215.0,-0.3864309351722711,764007.0,755580.0,-8427.0,-1.1030003651799003,,,,,0.19401347401441527,188445,19.703246286134906,-0.04252140694331491,-21.91672880418375
1101,2020-10-15,29992521,What You Know Bout Love,Pop Smoke,,4275931,39885895,False,17,12.4285714285714,6,6250888,6250888,35609964,832.8002486476047,2726875,78443,0.068366900128479,indie,54331.0,294938.0,663629.0,3389271.0,240607.0,442.8539875945593,2725642.0,410.7177353611732,89084.0,187013.0,97929.0,109.92883121548202,487982.0,2600000.0,2112018.0,432.8065379460718,0.018345244579484558,2648432,3376.2502708973393,0.05002165554899445,272.66824016581137
1102,2020-07-23,30207993,What's Love Got to Do with It,Kygo,Tina Turner,32156592,29962854,True,1,,162,1609667,1609667,-2193738,-6.822047560263847,6930083,5881742,0.2312891488908233,comfortable,2538874.0,2542570.0,3793930.0,4013477.0,3696.0,0.14557634604946915,219547.0,5.786796277211229,469414.0,474000.0,4586.0,0.9769627663427168,63994.0,214500.0,150506.0,235.1876738444229,0.1829093704954804,1048341,17.823648164098326,0.04837977839534291,26.450136624650593
1103,2020-11-26,32021425,What’s New,Megan Thee Stallion,,7364874,33408712,False,1,,186,1552594,1552594,26043838,353.6223158739715,2628012,630260,0.07866247582367138,indie,265450.0,763136.0,8172323.0,17705603.0,497686.0,187.48766245997365,9533280.0,116.65324535018992,1896343.0,4894515.0,2998172.0,158.1028326626565,2578373.0,5300000.0,2721627.0,105.55598433585831,0.08557648100972264,1997752,316.97267794243646,-0.0069140051860512594,-8.079328694604461
1104,2020-11-19,31939354,What’s Your Country Song,Thomas Rhett,,7346241,10873168,False,1,,182,1516203,1516203,3526927,48.00995502325611,3617276,3130369,0.3326791235084384,indie,1824727.0,1838456.0,4053152.0,4279870.0,13729.0,0.7523865213810066,226718.0,5.593621951508356,2412443.0,2438307.0,25864.0,1.0721082321945017,3.0,1.0,-2.0,-66.66666666666666,0.42611847337978703,486907,15.554300467452874,-0.0934393498713486,-21.92802136228176
1105,2020-05-28,13967820,When It Rains It Pours,Luke Combs,,7904711,11328621,False,59,6.0,150,1656346,1656346,3423910,43.31480303327977,3859200,2149798,0.3406592911882214,indie,1589658.0,2083469.0,2314988.0,3480524.0,493811.0,31.063977283164053,1165536.0,50.34738840978872,502910.0,765860.0,262950.0,52.285697242051256,942910.0,2100000.0,1157090.0,122.71478720132356,0.2719641489739473,1709402,79.51454043589213,0.06869514221427414,25.258896245495485
1106,2020-05-07,29264584,When To Say When,Drake,,45403636,53628176,False,1,,29,4510858,4510858,8224540,18.114276134184497,51102091,43492894,0.9528963095817392,superstar,35042298.0,34981636.0,62614274.0,72670716.0,-60662.0,-0.17311079313348685,10056442.0,16.060941631296405,38800966.0,39242857.0,441891.0,1.1388659756563793,,,,,0.9579165421905858,7609197,17.495264858668634,-0.005020232608846542,-0.5240782873804598
1107,2020-08-20,13965769,Whiskey Glasses,Morgan Wallen,,6211895,9967994,False,87,3.71428571428571,59,2420103,2420103,3756099,60.46623453873576,1011081,355478,0.10143274564571368,indie,126606.0,344232.0,504062.0,1770885.0,217626.0,171.8923273778494,1266823.0,251.32285314108188,185347.0,418535.0,233188.0,125.81158583629623,453727.0,1100000.0,646273.0,142.4365312181113,0.057225371645850426,655603,184.42857223231812,0.044207373999863256,77.25135325192572
1108,2020-12-10,15528818,White Christmas,Bing Crosby,Ken Darby Singers,22213622,11650212,True,21,15.142857142857098,44,3377664,3377664,-10563410,-47.553748776313924,323572,278270,0.02777391518712277,comfortable,263255.0,260396.0,1287.0,1822.0,-2859.0,-1.0860192588934685,535.0,41.56954156954157,6431.0,6468.0,37.0,0.5753382055667858,,,,,0.012526998073524434,45302,16.279872066697813,0.015246917113598334,121.7124567602704
1109,2020-03-12,28671784,Who (feat. BTS),Lauv,BTS,29392387,25647342,True,1,,175,1822355,1822355,-3745045,-12.741547666747856,3670935,2095881,0.1431312063448914,comfortable,277602.0,315799.0,1400569.0,2058727.0,38197.0,13.759627092023832,658158.0,46.992186746957856,655159.0,1128896.0,473737.0,72.30870674141697,543409.0,915200.0,371791.0,68.4182632234652,0.07130693400301241,1575054,75.14997273223052,0.07182427234187899,100.7255091613457
1110,2020-04-09,28896652,Who Needs Love,Tory Lanez,,12412488,19854939,False,1,,102,1996936,1996936,7442451,59.959381229613285,3346459,2665940,0.16854541834653836,comfortable,796228.0,864656.0,5455275.0,10085557.0,68428.0,8.594020808110239,4630282.0,84.87715101438516,1656908.0,2033080.0,376172.0,22.70325208158811,1030621.0,1400000.0,369379.0,35.840430187236635,0.21477885819506934,680519,25.526418449027357,-0.04623343984853098,-21.526066502569922
1111,2020-09-10,30985084,Whole Lotta Choppas,Sada Baby,,335172,3053799,False,4,0.0,163,1589808,1589808,2718627,811.1139952024632,246226,97550,0.08062940619209058,indie,14551.0,26375.0,565003.0,1069729.0,11824.0,81.25901999862552,504726.0,89.33156107135711,26196.0,54854.0,28658.0,109.39838143227972,18100.0,23800.0,5700.0,31.491712707182327,0.2910445979974461,148676,152.41004613018964,-0.2104151918053555,-72.29654604590941
1112,2020-10-22,31666482,Whole Lotta Choppas (Remix) [feat. Nicki Minaj],Sada Baby,Nicki Minaj,335172,3053799,True,1,,87,1972959,1972959,2718627,811.1139952024632,246226,97550,0.08062940619209058,indie,14551.0,26375.0,565003.0,1069729.0,11824.0,81.25901999862552,504726.0,89.33156107135711,26196.0,54854.0,28658.0,109.39838143227972,18100.0,23800.0,5700.0,31.491712707182327,0.2910445979974461,148676,152.41004613018964,-0.2104151918053555,-72.29654604590941
1113,2020-12-10,31140457,Whoopty,CJ,,940,7742722,False,7,7.0,19,4607301,4607301,7741782,823593.8297872341,21839,80,0.002820584285474798,indie,,,16533.0,125985.0,,,109452.0,662.0214117220105,650.0,919.0,269.0,41.384615384615394,,,,,0.0851063829787234,21759,27198.75,-0.0822857986932486,-96.68581346456713
1114,2020-09-10,31236186,Why Would I Stop?,Big Sean,,13307651,18684281,False,1,,109,1943607,1943607,5376630,40.402547376693306,7901642,6927905,0.4229031879792431,comfortable,6737984.0,6606349.0,11731144.0,12954686.0,-131635.0,-1.953625891661364,1223542.0,10.42986088995242,14614739.0,14504345.0,-110394.0,-0.7553607354876469,,,,,0.52059563329396,973737,14.055287998319836,-0.09769244531471688,-18.765513782086177
1115,2020-04-02,28836683,Wildflower,5 Seconds of Summer,,23060839,18712088,False,1,,99,2082123,2082123,-4348751,-18.85773106520539,6820080,5587828,0.36447455783662414,comfortable,9913772.0,9713487.0,8047590.0,8532581.0,-200285.0,-2.020270387497312,484991.0,6.026537137205051,12621673.0,12627748.0,6075.0,0.04813149572168444,661045.0,885100.0,224055.0,33.894061675075065,0.2423080964226844,1232252,22.05243253729356,0.12216646141393975,50.41782062487565
1116,2020-04-02,28861618,Will,Joyner Lucas,,5570140,6834123,False,1,,128,1913944,1913944,1263983,22.692122639646396,1483674,991049,0.21709793634091748,indie,1843186.0,2112274.0,1870880.0,2660826.0,269088.0,14.599069220360837,789946.0,42.22323184811426,334093.0,383685.0,49592.0,14.843771045786653,72175.0,208300.0,136125.0,188.604087287842,0.1779217398485496,492625,49.70743121682178,0.039176196492367886,22.018780012895235
1117,2020-05-21,29432366,Will - Remix,Joyner Lucas,Will Smith,5570140,6834123,True,2,-13.4285714285714,93,2117838,2117838,1263983,22.692122639646396,1483674,991049,0.21709793634091748,indie,1843186.0,2112274.0,1870880.0,2660826.0,269088.0,14.599069220360837,789946.0,42.22323184811426,334093.0,383685.0,49592.0,14.843771045786653,72175.0,208300.0,136125.0,188.604087287842,0.1779217398485496,492625,49.70743121682178,0.039176196492367886,22.018780012895235
1118,2020-12-03,15172958,Winter Wonderland,Bing Crosby,,22213622,11650212,False,16,,142,1847252,1847252,-10563410,-47.553748776313924,323572,278270,0.02777391518712277,comfortable,263255.0,260396.0,1287.0,1822.0,-2859.0,-1.0860192588934685,535.0,41.56954156954157,6431.0,6468.0,37.0,0.5753382055667858,,,,,0.012526998073524434,45302,16.279872066697813,0.015246917113598334,121.7124567602704
1119,2020-12-10,15165427,Winter Wonderland - Remastered,Bing Crosby,,22213622,11650212,False,3,,104,2215763,2215763,-10563410,-47.553748776313924,323572,278270,0.02777391518712277,comfortable,263255.0,260396.0,1287.0,1822.0,-2859.0,-1.0860192588934685,535.0,41.56954156954157,6431.0,6468.0,37.0,0.5753382055667858,,,,,0.012526998073524434,45302,16.279872066697813,0.015246917113598334,121.7124567602704
1120,2020-05-21,29427887,Wishing For A Hero (feat. BJ The Chicago Kid),Polo G,BJ The Chicago Kid,6972084,14502757,True,1,,173,1586814,1586814,7530673,108.0117938911809,2513278,698808,0.17329656699067633,indie,74948.0,159491.0,2650124.0,5760814.0,84543.0,112.80220953194215,3110690.0,117.37903584888856,263255.0,1580286.0,1317031.0,500.28717403278193,123953.0,1500000.0,1376047.0,1110.136099973377,0.10022942924956152,1814470,259.6521505191697,0.07306713774111481,72.89988408412937
1121,2020-07-16,30069447,Wishing Well,Juice WRLD,,37770326,36216658,False,4,1.42857142857143,1,14305988,14305988,-1553668,-4.113461980709407,13688838,7246826,0.3779707669327192,superstar,305000.0,611477.0,11235610.0,12099235.0,306477.0,100.48426229508196,863625.0,7.686498552370543,1336533.0,1589552.0,253019.0,18.93099534392342,,,,,0.19186559311137533,6442012,88.89425522290723,0.18610517382134387,96.99767988797886
1122,2020-01-23,20647090,Without Me,Halsey,,38187377,41080840,False,23,3.28571428571429,81,3074130,3074130,2893463,7.577014257878985,12853756,8927934,0.3128893177452068,superstar,2513575.0,2888923.0,17719113.0,22308318.0,375348.0,14.932834707538069,4589205.0,25.89974453010148,12247517.0,13820963.0,1573446.0,12.847061163499507,1424597.0,2600000.0,1175403.0,82.50775482469778,0.2337928054079232,3925822,43.972345673702335,0.0790965123372836,33.83188468921253
1123,2020-10-29,31386954,Without You,Luke Combs,Amanda Shires,7904711,11328621,True,2,-17.7142857142857,56,2423465,2423465,3423910,43.31480303327977,3859200,2149798,0.3406592911882214,indie,1589658.0,2083469.0,2314988.0,3480524.0,493811.0,31.063977283164053,1165536.0,50.34738840978872,502910.0,765860.0,262950.0,52.285697242051256,942910.0,2100000.0,1157090.0,122.71478720132356,0.2719641489739473,1709402,79.51454043589213,0.06869514221427414,25.258896245495485
1124,2020-03-05,26955680,Woah,Lil Baby,,16923931,17910987,False,22,2.14285714285714,20,5545953,5545953,987056,5.832309290317952,5517133,3205882,0.3080306518004842,comfortable,342525.0,596663.0,8861003.0,13493552.0,254138.0,74.19546018538793,4632549.0,52.28018769432761,1396101.0,4286563.0,2890462.0,207.0381727396513,519652.0,765700.0,246048.0,47.34861022376514,0.1894289216849206,2311251,72.09407582687074,0.11860173011556364,62.610148999757975
1125,2020-09-10,31235022,Wolves (feat. Post Malone),Big Sean,Post Malone,13307651,18684281,True,13,0.7142857142857142,20,3921586,3921586,5376630,40.402547376693306,7901642,6927905,0.4229031879792431,comfortable,6737984.0,6606349.0,11731144.0,12954686.0,-131635.0,-1.953625891661364,1223542.0,10.42986088995242,14614739.0,14504345.0,-110394.0,-0.7553607354876469,,,,,0.52059563329396,973737,14.055287998319836,-0.09769244531471688,-18.765513782086177
1126,2020-10-08,31523931,Wonder,Shawn Mendes,,49202046,49403178,False,9,0.7142857142857142,9,5682019,5682019,201132,0.4087878784552984,30198765,22850344,0.6112717080670398,superstar,7942455.0,8291354.0,55164855.0,57782340.0,348899.0,4.3928357164126215,2617485.0,4.744841620629656,24616233.0,26143681.0,1527448.0,6.2050436392928185,3205573.0,4700000.0,1494427.0,46.61965271107536,0.4644185731625876,7348421,32.158907542048375,0.14685313490445218,31.620857431350093
1127,2020-12-10,22706424,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,,23748531,17710579,False,3,,36,3771197,3771197,-6037952,-25.424528363459626,3243057,2670161,0.1831141150156638,comfortable,6927739.0,6934730.0,2844651.0,3338006.0,6991.0,0.10091315507122886,493355.0,17.34325230054583,4027450.0,4119171.0,91721.0,2.2773963674285223,,,,,0.1124347859663404,572896,21.4554852684913,0.07067932904932339,62.86251042491658
1128,2020-12-03,12624788,Wonderful Christmastime [Edited Version] - 2011 Remaster,Paul McCartney,,23748531,17710579,False,11,11.4285714285714,42,3322539,3322539,-6037952,-25.424528363459626,3243057,2670161,0.1831141150156638,comfortable,6927739.0,6934730.0,2844651.0,3338006.0,6991.0,0.10091315507122886,493355.0,17.34325230054583,4027450.0,4119171.0,91721.0,2.2773963674285223,,,,,0.1124347859663404,572896,21.4554852684913,0.07067932904932339,62.86251042491658
1129,2020-08-13,30774782,Woodlawn,Aminé,,7963610,9386864,False,1,,100,2175285,2175285,1423254,17.87197012410201,1450343,1110114,0.15450772483760286,indie,116074.0,132214.0,1229693.0,1501988.0,16140.0,13.904922721712012,272295.0,22.143331709621833,308958.0,408902.0,99944.0,32.348733484810225,242030.0,338500.0,96470.0,39.858695203074,0.1393983381908456,340229,30.64811361716004,0.01510938664675726,10.839000552554298
1130,2020-01-23,28214273,Woods,Mac Miller,,10760824,13451147,False,2,-15.4285714285714,30,5268900,5268900,2690323,25.00108727733118,5094705,3744160,0.3787561759603103,comfortable,5131884.0,5090719.0,6242626.0,6865337.0,-41165.0,-0.8021420593294782,622711.0,9.975145075165482,8496988.0,8206382.0,-290606.0,-3.420106042282277,,,,,0.34794361472690194,1350545,36.07070744839965,0.03081256123340836,8.855619108743493
1131,2020-01-09,22174494,Wow.,Post Malone,,59360500,41224314,False,61,5.71428571428571,52,3020295,3020295,-18136186,-30.552616639010786,29558381,20995429,0.7170132897784546,superstar,3543685.0,4445668.0,19679511.0,22887250.0,901983.0,25.45324993615403,3207739.0,16.29989180117331,5783798.0,6792695.0,1008897.0,17.44350338652906,6253742.0,7900000.0,1646258.0,26.32436707494489,0.3536936009636037,8562952,40.78483940480568,0.3633196888148509,102.72158948452045
1132,2020-01-09,25351517,Writing on the Wall,French Montana,Post Malone,20521868,15345601,True,3,-0.14285714285714302,36,3695717,3695717,-5176267,-25.223176564628524,3735632,3243525,0.2434334113079051,comfortable,4248680.0,4201487.0,12247276.0,12931057.0,-47193.0,-1.1107685210465368,683781.0,5.5831272194731305,2953726.0,3041370.0,87644.0,2.967235281810161,121000.0,145300.0,24300.0,20.08264462809917,0.158052132486185,492107,15.171981100808535,0.08538127882172011,54.020959716682796
