,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,artist_popularity_type,max velocity
955,2020-11-19T00:00:00.000Z,187,Got What I Got,25971262,['Jason Aldean'],[2315],1507600,9,-3.28571428571429,Jason Aldean,,2315,,6000489,6474809,emerging,6.71428571428571
956,2020-11-19T00:00:00.000Z,190,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",31892120,"['The Kid LAROI', 'Machine Gun Kelly']","[1333786, 3991]",1500860,2,-17.2857142857143,The Kid LAROI,Machine Gun Kelly,1333786,3991.0,403958,17121042,emerging,-17.2857142857143
957,2020-11-19T00:00:00.000Z,191,Chicago Freestyle (feat. Giveon),29264526,"['Drake', 'Giveon']","[3380, 1202489]",1499015,29,0.5714285714285711,Drake,Giveon,3380,1202489.0,45403636,53628176,superstar,3.71428571428571
958,2020-11-19T00:00:00.000Z,194,I Hope,22327234,['Gabby Barrett'],[824091],1493291,22,-1.28571428571429,Gabby Barrett,,824091,,1658565,4416699,emerging,7.857142857142861
959,2020-11-19T00:00:00.000Z,195,I Don’t Wanna Break Up,31958877,"['Future', 'Lil Uzi Vert']","[3870, 5732]",1492142,1,,Future,Lil Uzi Vert,3870,5732.0,21422347,29197130,established,
960,2020-11-19T00:00:00.000Z,198,F-Off Dat,31958893,"['Future', 'Lil Uzi Vert']","[3870, 5732]",1473228,1,,Future,Lil Uzi Vert,3870,5732.0,21422347,29197130,established,
961,2020-11-19T00:00:00.000Z,199,Bankroll,31957926,"['Future', 'Lil Uzi Vert']","[3870, 5732]",1471421,1,,Future,Lil Uzi Vert,3870,5732.0,21422347,29197130,established,
962,2020-11-19T00:00:00.000Z,200,Conversations,30069710,['Juice WRLD'],[921966],1467348,15,-5.0,Juice WRLD,,921966,,37770326,36216658,established,1.7142857142857097
963,2020-11-26T00:00:00.000Z,3,Dakiti,31824921,"['Bad Bunny', 'Jhay Cortez']","[214945, 731962]",7161480,4,0.0,Bad Bunny,Jhay Cortez,214945,731962.0,39855261,50734643,superstar,1.0
964,2020-11-26T00:00:00.000Z,60,Fly To My Room,32021309,['BTS'],[206557],2622619,1,,BTS,,206557,,13833572,33785654,established,
965,2020-11-26T00:00:00.000Z,61,Cry Baby (feat. DaBaby),32021354,"['Megan Thee Stallion', 'DaBaby']","[788785, 398544]",2611532,3,,Megan Thee Stallion,DaBaby,788785,398544.0,7364874,33408712,emerging,
966,2020-11-26T00:00:00.000Z,65,Blue & Grey,32021374,['BTS'],[206557],2576410,1,,BTS,,206557,,13833572,33785654,established,
967,2020-11-26T00:00:00.000Z,66,Telepathy,32021256,['BTS'],[206557],2566695,1,,BTS,,206557,,13833572,33785654,established,
968,2020-11-26T00:00:00.000Z,70,Dis-ease,32021412,['BTS'],[206557],2496347,1,,BTS,,206557,,13833572,33785654,established,
969,2020-11-26T00:00:00.000Z,82,Stay,32021255,['BTS'],[206557],2313486,1,,BTS,,206557,,13833572,33785654,established,
970,2020-11-26T00:00:00.000Z,85,Livin’ The Dream,32021709,['Morgan Wallen'],[212715],2260199,1,,Morgan Wallen,,212715,,6211895,9967994,emerging,
971,2020-11-26T00:00:00.000Z,90,Movie (feat. Lil Durk),32021352,"['Megan Thee Stallion', 'Lil Durk']","[788785, 4449]",2216891,1,,Megan Thee Stallion,Lil Durk,788785,4449.0,7364874,33408712,emerging,
972,2020-11-26T00:00:00.000Z,104,Space Legend,31862809,['Porky Slim'],[4032668],2036480,1,,Porky Slim,,4032668,,5775,429679,emerging,
973,2020-11-26T00:00:00.000Z,124,Savage Remix (feat. Beyoncé),29249430,"['Megan Thee Stallion', 'Beyoncé']","[788785, 2838]",1921279,1,,Megan Thee Stallion,Beyoncé,788785,2838.0,7364874,33408712,emerging,
974,2020-11-26T00:00:00.000Z,126,Shots Fired,32021293,['Megan Thee Stallion'],[788785],1919244,1,,Megan Thee Stallion,,788785,,7364874,33408712,emerging,
975,2020-11-26T00:00:00.000Z,131,just like magic,31826458,['Ariana Grande'],[3963],1877660,4,-8.142857142857139,Ariana Grande,,3963,,62417310,70788872,superstar,-3.85714285714286
976,2020-11-26T00:00:00.000Z,132,Do It On The Tip (feat. City Girls & Hot Girl Meg),32021353,"['Megan Thee Stallion', 'City Girls', 'Hot Girl Meg']","[788785, 618540, 4084908]",1867619,1,,Megan Thee Stallion,City Girls,788785,618540.0,7364874,33408712,emerging,
977,2020-11-26T00:00:00.000Z,134,Starting Over,31150814,['Chris Stapleton'],[4408],1858779,2,-13.0,Chris Stapleton,,4408,,6374738,9015922,emerging,-13.0
978,2020-11-26T00:00:00.000Z,143,Cover Me Up,22781816,['Morgan Wallen'],[212715],1811444,9,,Morgan Wallen,,212715,,6211895,9967994,emerging,4.57142857142857
979,2020-11-26T00:00:00.000Z,144,off the table (with The Weeknd),31825737,"['Ariana Grande', 'The Weeknd']","[3963, 3852]",1794934,4,-9.714285714285712,Ariana Grande,The Weeknd,3963,3852.0,62417310,70788872,superstar,-4.85714285714286
980,2020-11-26T00:00:00.000Z,152,Freaky Girls (feat. SZA),32021351,"['Megan Thee Stallion', 'SZA']","[788785, 4515]",1738708,1,,Megan Thee Stallion,SZA,788785,4515.0,7364874,33408712,emerging,
981,2020-11-26T00:00:00.000Z,154,Savage Love (Laxed - Siren Beat),29751924,"['Jawsh 685', 'Jason Derulo']","[3654834, 3502]",1729755,24,-9.0,Jawsh 685,Jason Derulo,3654834,3502.0,171608,19624385,emerging,10.0
982,2020-11-26T00:00:00.000Z,157,That’s It,31957002,"['Future', 'Lil Uzi Vert']","[3870, 5732]",1704859,2,-18.2857142857143,Future,Lil Uzi Vert,3870,5732.0,21422347,29197130,established,-18.2857142857143
983,2020-11-26T00:00:00.000Z,159,Tennessee Whiskey,15933319,['Chris Stapleton'],[4408],1694105,11,5.28571428571429,Chris Stapleton,,4408,,6374738,9015922,emerging,5.28571428571429
984,2020-11-26T00:00:00.000Z,162,Move On,32016461,['Lil Tjay'],[1349373],1662841,1,,Lil Tjay,,1349373,,10549063,11846575,established,
985,2020-11-26T00:00:00.000Z,172,Don’t Stop (feat. Young Thug),31530191,"['Megan Thee Stallion', 'Young Thug']","[788785, 4517]",1638838,1,,Megan Thee Stallion,Young Thug,788785,4517.0,7364874,33408712,emerging,-6.571428571428571
986,2020-11-26T00:00:00.000Z,173,Head & Heart (feat. MNEK),29914578,"['Joel Corry', 'MNEK']","[519774, 4313]",1626367,16,-6.28571428571429,Joel Corry,MNEK,519774,4313.0,3145899,22394638,emerging,7.28571428571429
987,2020-11-26T00:00:00.000Z,175,Dancing in My Room,31943276,['347aidan'],[1622014],1611198,3,-4.0,347aidan,,1622014,,228,3547993,emerging,6.28571428571429
988,2020-11-26T00:00:00.000Z,176,Take You Dancing,30346512,['Jason Derulo'],[3502],1610669,14,-7.0,Jason Derulo,,3502,,18922872,43757209,established,2.14285714285714
989,2020-11-26T00:00:00.000Z,177,I Should Probably Go To Bed,30524404,['Dan + Shay'],[4741],1610382,8,,Dan + Shay,,4741,,19367377,15716932,established,2.57142857142857
990,2020-11-26T00:00:00.000Z,179,Tongue Tied,15085605,['Grouplove'],[3802],1606651,33,-3.28571428571429,Grouplove,,3802,,4402420,6874493,emerging,2.85714285714286
991,2020-11-26T00:00:00.000Z,180,Deep End,30521029,['Fousheé'],[810286],1603345,6,-7.71428571428571,Fousheé,,810286,,1102,11718675,emerging,4.142857142857141
992,2020-11-26T00:00:00.000Z,184,Spicy (feat. Post Malone),31738984,"['Ty Dolla $ign', 'Post Malone']","[5293, 135326]",1577444,5,-13.4285714285714,Ty Dolla $ign,Post Malone,5293,135326.0,21870207,27979797,established,-2.57142857142857
993,2020-11-26T00:00:00.000Z,185,safety net (feat. Ty Dolla $ign),31826260,"['Ariana Grande', 'Ty Dolla $ign']","[3963, 5293]",1566911,4,-11.714285714285701,Ariana Grande,Ty Dolla $ign,3963,5293.0,62417310,70788872,superstar,-6.28571428571429
994,2020-11-26T00:00:00.000Z,186,What’s New,32021425,['Megan Thee Stallion'],[788785],1552594,1,,Megan Thee Stallion,,788785,,7364874,33408712,emerging,
995,2020-11-26T00:00:00.000Z,187,UN DIA (ONE DAY) (Feat. Tainy),30368626,"['J Balvin', 'Tainy', 'Dua Lipa', 'Bad Bunny']","[3883, 471864, 5381, 214945]",1549858,18,-1.42857142857143,J Balvin,Tainy,3883,471864.0,57820240,60131594,superstar,2.28571428571429
996,2020-11-26T00:00:00.000Z,188,"10,000 Hours (with Justin Bieber)",25523855,"['Dan + Shay', 'Justin Bieber']","[4741, 3479]",1547176,60,-2.0,Dan + Shay,Justin Bieber,4741,3479.0,19367377,15716932,established,4.142857142857141
997,2020-11-26T00:00:00.000Z,189,24 (feat. Lil Baby),30993587,"['Money Man', 'Lil Baby']","[214550, 731530]",1543445,14,-5.14285714285714,Money Man,Lil Baby,214550,731530.0,773820,5647860,emerging,2.71428571428571
998,2020-11-26T00:00:00.000Z,190,Onna Come Up,31544186,['Lil Eazzyy'],[3734166],1539549,1,,Lil Eazzyy,,3734166,,2415,3187598,emerging,4.42857142857143
999,2020-11-26T00:00:00.000Z,191,FRANCHISE (feat. Young Thug & M.I.A.),31455843,"['Travis Scott', 'Young Thug', 'M.I.A.']","[4215, 4517, 1537]",1536533,8,0.857142857142857,Travis Scott,Young Thug,4215,4517.0,38669161,39381880,superstar,0.857142857142857
1000,2020-11-26T00:00:00.000Z,192,bad guy,22669299,['Billie Eilish'],[5596],1535571,86,-4.42857142857143,Billie Eilish,,5596,,54342584,52078113,superstar,7.28571428571429
1001,2020-11-26T00:00:00.000Z,193,forget me too (feat. Halsey),31451796,"['Machine Gun Kelly', 'Halsey']","[3991, 5109]",1531080,8,-2.57142857142857,Machine Gun Kelly,Halsey,3991,5109.0,10012351,17641243,established,1.85714285714286
1002,2020-11-26T00:00:00.000Z,194,Rain On Me (with Ariana Grande),29500922,"['Lady Gaga', 'Ariana Grande']","[3188, 3963]",1530722,26,-3.28571428571429,Lady Gaga,Ariana Grande,3188,3963.0,31157161,40385514,established,2.85714285714286
1003,2020-11-26T00:00:00.000Z,195,Holding On,32012339,['iann dior'],[1416285],1529018,1,,iann dior,,1416285,,4480855,39141809,emerging,
1004,2020-11-26T00:00:00.000Z,196,when the party's over,21809966,['Billie Eilish'],[5596],1524650,84,-6.71428571428571,Billie Eilish,,5596,,54342584,52078113,superstar,9.571428571428571
1005,2020-11-26T00:00:00.000Z,197,Say You Won't Let Go,11500844,['James Arthur'],[4361],1515305,135,-3.4285714285714306,James Arthur,,4361,,23054334,29632307,established,3.5714285714285694
1006,2020-11-26T00:00:00.000Z,198,Got It On Me,29992674,['Pop Smoke'],[1401297],1511969,21,-6.28571428571429,Pop Smoke,,1401297,,4275931,39885895,emerging,4.0
1007,2020-11-26T00:00:00.000Z,199,Stuck with U (with Justin Bieber),29345063,"['Ariana Grande', 'Justin Bieber']","[3963, 3479]",1510047,29,-1.42857142857143,Ariana Grande,Justin Bieber,3963,3479.0,62417310,70788872,superstar,5.571428571428571
1008,2020-11-26T00:00:00.000Z,200,No Guidance,23947926,"['Chris Brown', 'Drake']","[2249, 3380]",1509889,74,-1.7142857142857097,Chris Brown,Drake,2249,3380.0,29696068,30063331,established,5.0
1009,2020-12-03T00:00:00.000Z,42,Wonderful Christmastime [Edited Version] - 2011 Remaster,12624788,['Paul McCartney'],[436],3322539,11,11.4285714285714,Paul McCartney,,436,,23748531,17710579,established,11.4285714285714
1010,2020-12-03T00:00:00.000Z,43,TE DESEO LO MEJOR,32087599,['Bad Bunny'],[214945],3291437,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1011,2020-12-03T00:00:00.000Z,44,BOOKER T,32087729,['Bad Bunny'],[214945],3282943,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1012,2020-12-03T00:00:00.000Z,48,MALDITA POBREZA,32087600,['Bad Bunny'],[214945],3186056,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1013,2020-12-03T00:00:00.000Z,49,HOY COBRÉ,32087373,['Bad Bunny'],[214945],3118832,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1014,2020-12-03T00:00:00.000Z,51,EL MUNDO ES MÍO,32087602,['Bad Bunny'],[214945],3083045,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1015,2020-12-03T00:00:00.000Z,66,LA DROGA,32087596,['Bad Bunny'],[214945],2805123,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1016,2020-12-03T00:00:00.000Z,78,SORRY PAPI,32087642,"['Bad Bunny', 'ABRA']","[214945, 262285]",2573717,1,,Bad Bunny,ABRA,214945,262285.0,39855261,50734643,superstar,
1017,2020-12-03T00:00:00.000Z,81,ANTES QUE SE ACABE,32087484,['Bad Bunny'],[214945],2510440,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1018,2020-12-03T00:00:00.000Z,83,120,32087425,['Bad Bunny'],[214945],2484295,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1019,2020-12-03T00:00:00.000Z,88,TRELLAS,32087694,['Bad Bunny'],[214945],2425578,1,,Bad Bunny,,214945,,39855261,50734643,superstar,
1020,2020-12-03T00:00:00.000Z,119,Do You Hear What I Hear?,15173903,['Bing Crosby'],[206560],1982003,12,,Bing Crosby,,206560,,22213622,11650212,established,
1021,2020-12-03T00:00:00.000Z,133,Heart Of Glass (Live from the iHeart Festival),31509119,['Miley Cyrus'],[2619],1894193,1,,Miley Cyrus,,2619,,29622305,43462823,established,2.57142857142857
1022,2020-12-03T00:00:00.000Z,142,Winter Wonderland,15172958,['Bing Crosby'],[206560],1847252,16,,Bing Crosby,,206560,,22213622,11650212,established,
1023,2020-12-03T00:00:00.000Z,143,Wolves (feat. Post Malone),31235022,"['Big Sean', 'Post Malone']","[2926, 135326]",1845689,13,-3.71428571428571,Big Sean,Post Malone,2926,135326.0,13307651,18684281,established,0.7142857142857142
1024,2020-12-03T00:00:00.000Z,160,Still Goin Down,32021882,['Morgan Wallen'],[212715],1769075,2,-17.0,Morgan Wallen,,212715,,6211895,9967994,emerging,-17.0
1025,2020-12-03T00:00:00.000Z,161,Blastoff (feat. Juice Wrld & Trippie Redd),31148788,"['Internet Money', 'Juice WRLD', 'Trippie Redd']","[1146681, 921966, 526471]",1742611,9,-2.0,Internet Money,Juice WRLD,1146681,921966.0,3332735,29842456,emerging,3.4285714285714306
1026,2020-12-03T00:00:00.000Z,162,WTF Do I Know,32090229,['Miley Cyrus'],[2619],1739878,1,,Miley Cyrus,,2619,,29622305,43462823,established,
1027,2020-12-03T00:00:00.000Z,171,motive (with Doja Cat),31825756,"['Ariana Grande', 'Doja Cat']","[3963, 217671]",1687300,5,-11.4285714285714,Ariana Grande,Doja Cat,3963,217671.0,62417310,70788872,superstar,-2.0
1028,2020-12-03T00:00:00.000Z,180,Pretty Heart,25019663,['Parker McCollum'],[41613],1649694,8,-5.428571428571429,Parker McCollum,,41613,,626332,2973664,emerging,7.28571428571429
1029,2020-12-03T00:00:00.000Z,190,Flex Up (feat. Future & Playboi Carti),32086313,"['Lil Yachty', 'Future', 'Playboi Carti']","[5731, 3870, 470449]",1586636,1,,Lil Yachty,Future,5731,3870.0,10020935,11303944,established,
1030,2020-12-03T00:00:00.000Z,191,Gimme What I Want,32087223,['Miley Cyrus'],[2619],1585935,1,,Miley Cyrus,,2619,,29622305,43462823,established,
1031,2020-12-03T00:00:00.000Z,193,Night Crawling (feat. Billy Idol),32084190,"['Miley Cyrus', 'Billy Idol']","[2619, 249]",1579706,1,,Miley Cyrus,Billy Idol,2619,249.0,29622305,43462823,established,
1032,2020-12-03T00:00:00.000Z,194,Everybody Dies In Their Nightmares,15972112,['XXXTENTACION'],[74419],1578622,96,-3.71428571428571,XXXTENTACION,,74419,,28146437,26548080,established,0.5714285714285711
1033,2020-12-03T00:00:00.000Z,195,Fuck Love (feat. Trippie Redd),15972115,"['XXXTENTACION', 'Trippie Redd']","[74419, 526471]",1576726,169,-4.0,XXXTENTACION,Trippie Redd,74419,526471.0,28146437,26548080,established,3.71428571428571
1034,2020-12-10T00:00:00.000Z,1,All I Want for Christmas Is You,15816657,['Mariah Carey'],[33],8552448,34,0.14285714285714302,Mariah Carey,,33,,46784045,35715672,superstar,8.0
1035,2020-12-10T00:00:00.000Z,2,Rockin' Around The Christmas Tree,15530168,['Brenda Lee'],[201788],8257966,18,0.14285714285714302,Brenda Lee,,201788,,625145,15053309,emerging,7.428571428571429
1036,2020-12-10T00:00:00.000Z,3,Jingle Bell Rock,15529965,['Bobby Helms'],[203875],7547061,11,0.14285714285714302,Bobby Helms,,203875,,21594356,15359806,established,8.428571428571429
1037,2020-12-10T00:00:00.000Z,4,It's the Most Wonderful Time of the Year,15803530,['Andy Williams'],[206565],7170716,9,0.28571428571428603,Andy Williams,,206565,,1418816,14468077,emerging,9.285714285714288
1038,2020-12-10T00:00:00.000Z,5,Santa Tell Me,15933045,['Ariana Grande'],[3963],6961636,20,0.7142857142857142,Ariana Grande,,3963,,62417310,70788872,superstar,9.285714285714288
1039,2020-12-10T00:00:00.000Z,6,Last Christmas,12550500,['Wham!'],[482],6872235,29,0.28571428571428603,Wham!,,482,,6840327,25343039,emerging,10.4285714285714
1040,2020-12-10T00:00:00.000Z,7,DÁKITI,31824921,"['Bad Bunny', 'Jhay Cortez']","[214945, 731962]",6780342,4,-0.857142857142857,Bad Bunny,Jhay Cortez,214945,731962.0,39855261,50734643,superstar,-0.857142857142857
1041,2020-12-10T00:00:00.000Z,8,It's Beginning to Look a Lot like Christmas,15691786,['Michael Bublé'],[1607],6310903,25,0.5714285714285711,Michael Bublé,,1607,,35402089,27925156,established,10.857142857142902
1042,2020-12-10T00:00:00.000Z,9,positions,31753148,['Ariana Grande'],[3963],6176098,8,-0.5714285714285711,Ariana Grande,,3963,,62417310,70788872,superstar,0.14285714285714302
1043,2020-12-10T00:00:00.000Z,10,34+35,31825757,['Ariana Grande'],[3963],6135314,8,-0.42857142857142894,Ariana Grande,,3963,,62417310,70788872,superstar,0.28571428571428603
1044,2020-12-10T00:00:00.000Z,11,"Lemonade (feat. Gunna, Don Toliver & NAV)",30985139,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","[1146681, 620149, 838183, 476687]",5967331,12,-0.28571428571428603,Internet Money,Gunna,1146681,620149.0,3332735,29842456,emerging,0.7142857142857142
1045,2020-12-10T00:00:00.000Z,12,Mood (feat. iann dior),30361159,"['24kGoldn', 'iann dior']","[1005525, 1416285]",5890081,20,-0.14285714285714302,24kGoldn,iann dior,1005525,1416285.0,5790432,42134582,emerging,6.0
1046,2020-12-10T00:00:00.000Z,13,Underneath the Tree,12677467,['Kelly Clarkson'],[1595],5394352,16,0.5714285714285711,Kelly Clarkson,,1595,,26658732,25429166,established,15.4285714285714
1047,2020-12-10T00:00:00.000Z,14,Body,32021398,['Megan Thee Stallion'],[788785],5344693,5,-0.14285714285714302,Megan Thee Stallion,,788785,,7364874,33408712,emerging,1.0
1048,2020-12-10T00:00:00.000Z,15,Therefore I Am,31948804,['Billie Eilish'],[5596],4942252,6,-0.14285714285714302,Billie Eilish,,5596,,54342584,52078113,superstar,-0.14285714285714302
1049,2020-12-10T00:00:00.000Z,16,WAP (feat. Megan Thee Stallion),30793258,"['Cardi B', 'Megan Thee Stallion']","[200408, 788785]",4767187,20,0.42857142857142894,Cardi B,Megan Thee Stallion,200408,788785.0,34815503,41391047,established,0.42857142857142894
1050,2020-12-10T00:00:00.000Z,17,A Holly Jolly Christmas - Single Version,15531218,['Burl Ives'],[28638],4733335,5,1.85714285714286,Burl Ives,,28638,,13891178,6110062,established,8.142857142857139
1051,2020-12-10T00:00:00.000Z,18,HOLIDAY,31951346,['Lil Nas X'],[1366172],4667203,6,0.28571428571428603,Lil Nas X,,1366172,,30547846,22473188,established,0.28571428571428603
1052,2020-12-10T00:00:00.000Z,19,Whoopty,31140457,['CJ'],[826529],4607301,7,2.14285714285714,CJ,,826529,,940,7742722,emerging,7.0
1053,2020-12-10T00:00:00.000Z,20,WITHOUT YOU,31894832,['The Kid LAROI'],[1333786],4602531,6,11.4285714285714,The Kid LAROI,,1333786,,403958,17121042,emerging,11.4285714285714
1054,2020-12-10T00:00:00.000Z,21,Feliz Navidad,15684479,['José Feliciano'],[1325],4593751,4,1.0,José Feliciano,,1325,,19860256,13228573,established,1.0
1055,2020-12-10T00:00:00.000Z,22,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),15759583,"['Frank Sinatra', 'B. Swanson Quartet']","[32, 462129]",4550611,11,0.42857142857142894,Frank Sinatra,B. Swanson Quartet,32,462129.0,28897799,22445399,established,15.285714285714299
1056,2020-12-10T00:00:00.000Z,23,For The Night (feat. Lil Baby & DaBaby),29991795,"['Pop Smoke', 'Lil Baby', 'DaBaby']","[1401297, 731530, 398544]",4546990,25,-1.14285714285714,Pop Smoke,Lil Baby,1401297,731530.0,4275931,39885895,emerging,2.14285714285714
1057,2020-12-10T00:00:00.000Z,24,Blinding Lights,27552418,['The Weeknd'],[3852],4525637,40,-1.14285714285714,The Weeknd,,3852,,44066161,65803013,superstar,1.85714285714286
1058,2020-12-10T00:00:00.000Z,25,Let It Snow! Let It Snow! Let It Snow!,15170667,['Dean Martin'],[245],4500701,15,0.14285714285714302,Dean Martin,,245,,2545921,16869941,emerging,10.7142857142857
1059,2020-12-10T00:00:00.000Z,27,The Christmas Song (Merry Christmas To You),15178947,['Nat King Cole'],[833],4405524,15,1.28571428571429,Nat King Cole,,833,,18887249,12123212,established,8.71428571428571
1060,2020-12-10T00:00:00.000Z,28,Laugh Now Cry Later (feat. Lil Durk),30989935,"['Drake', 'Lil Durk']","[3380, 4449]",4353945,19,-1.0,Drake,Lil Durk,3380,4449.0,45403636,53628176,superstar,0.5714285714285711
1061,2020-12-10T00:00:00.000Z,29,Mistletoe,15921705,['Justin Bieber'],[3479],4294364,18,0.5714285714285711,Justin Bieber,,3479,,59053556,72539216,superstar,9.14285714285714
1062,2020-12-10T00:00:00.000Z,30,Monster (Shawn Mendes & Justin Bieber),32011803,"['Shawn Mendes', 'Justin Bieber']","[4934, 3479]",4283711,3,,Shawn Mendes,Justin Bieber,4934,3479.0,49202046,49403178,superstar,-3.71428571428571
1063,2020-12-10T00:00:00.000Z,31,What You Know Bout Love,29992521,['Pop Smoke'],[1401297],4180091,17,-1.14285714285714,Pop Smoke,,1401297,,4275931,39885895,emerging,12.4285714285714
1064,2020-12-10T00:00:00.000Z,32,Holly Jolly Christmas,15691791,['Michael Bublé'],[1607],4176380,18,0.42857142857142894,Michael Bublé,,1607,,35402089,27925156,established,14.857142857142902
1065,2020-12-10T00:00:00.000Z,33,Real Shit (with benny blanco),32139940,"['Juice WRLD', 'benny blanco']","[921966, 1118101]",3994564,3,,Juice WRLD,benny blanco,921966,1118101.0,37770326,36216658,established,
1066,2020-12-10T00:00:00.000Z,34,ROCKSTAR (feat. Roddy Ricch),29099003,"['DaBaby', 'Roddy Ricch']","[398544, 839964]",3950207,36,0.5714285714285711,DaBaby,Roddy Ricch,398544,839964.0,21300480,42133931,established,1.57142857142857
1067,2020-12-10T00:00:00.000Z,35,Wishing Well,30069447,['Juice WRLD'],[921966],3926131,20,0.28571428571428603,Juice WRLD,,921966,,37770326,36216658,established,1.42857142857143
1068,2020-12-10T00:00:00.000Z,36,Wonderful Christmastime - Edited Version / Remastered 2011,22706424,['Paul McCartney'],[436],3771197,3,,Paul McCartney,,436,,23748531,17710579,established,
1069,2020-12-10T00:00:00.000Z,37,Come & Go (with Marshmello),30053338,"['Juice WRLD', 'Marshmello']","[921966, 3907]",3702310,20,0.5714285714285711,Juice WRLD,Marshmello,921966,3907.0,37770326,36216658,established,1.7142857142857097
1070,2020-12-10T00:00:00.000Z,38,Do They Know It's Christmas? - 1984 Version,12760370,['Band Aid'],[200487],3666903,15,1.28571428571429,Band Aid,,200487,,17280910,8016565,established,12.5714285714286
1071,2020-12-10T00:00:00.000Z,39,pov,31826434,['Ariana Grande'],[3963],3600186,8,-1.7142857142857097,Ariana Grande,,3963,,62417310,70788872,superstar,0.28571428571428603
1072,2020-12-10T00:00:00.000Z,40,Tyler Herro,31747497,['Jack Harlow'],[152627],3592062,7,0.7142857142857142,Jack Harlow,,152627,,1283302,18465339,emerging,1.14285714285714
1073,2020-12-10T00:00:00.000Z,41,Heather,28789080,['Conan Gray'],[562618],3586662,25,-0.14285714285714302,Conan Gray,,562618,,7607326,21425657,emerging,8.0
1074,2020-12-10T00:00:00.000Z,42,Errbody,32155304,['Lil Baby'],[731530],3563219,3,,Lil Baby,,731530,,16923931,17910987,established,
1075,2020-12-10T00:00:00.000Z,43,LA NOCHE DE ANOCHE,32087490,"['Bad Bunny', 'ROSALÍA']","[214945, 612801]",3503373,4,-3.5714285714285694,Bad Bunny,ROSALÍA,214945,612801.0,39855261,50734643,superstar,-3.5714285714285694
1076,2020-12-10T00:00:00.000Z,44,White Christmas,15528818,"['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra']","[206560, 487972, 424844]",3377664,21,2.28571428571429,Bing Crosby,Ken Darby Singers,206560,487972.0,22213622,11650212,established,15.142857142857098
1077,2020-12-10T00:00:00.000Z,45,All Girls Are The Same,19043811,['Juice WRLD'],[921966],3358974,106,1.14285714285714,Juice WRLD,,921966,,37770326,36216658,established,5.14285714285714
1078,2020-12-10T00:00:00.000Z,46,The Box,27599255,['Roddy Ricch'],[839964],3342333,55,2.42857142857143,Roddy Ricch,,839964,,19014642,21923722,established,2.42857142857143
1079,2020-12-10T00:00:00.000Z,47,Wonder,31523931,['Shawn Mendes'],[4934],3339346,3,,Shawn Mendes,,4934,,49202046,49403178,superstar,0.7142857142857142
1080,2020-12-10T00:00:00.000Z,48,Sweater Weather,15790443,['The Neighbourhood'],[4298],3306917,18,2.85714285714286,The Neighbourhood,,4298,,7272588,13740140,emerging,6.142857142857139
1081,2020-12-10T00:00:00.000Z,49,Blueberry Faygo,28404303,['Lil Mosey'],[855069],3296998,44,0.857142857142857,Lil Mosey,,855069,,10070207,17785342,established,1.85714285714286
1082,2020-12-10T00:00:00.000Z,50,It's Beginning to Look a Lot Like Christmas,15679558,"['Perry Como', 'The Fontane Sisters']","[206564, 91805]",3203004,15,2.85714285714286,Perry Como,The Fontane Sisters,206564,91805.0,868185,6735088,emerging,14.857142857142902
1083,2020-12-10T00:00:00.000Z,51,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",29905020,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']","[152627, 4234, 398544, 1465]",3197026,25,0.42857142857142894,Jack Harlow,Tory Lanez,152627,4234.0,1283302,18465339,emerging,27.714285714285698
1084,2020-12-10T00:00:00.000Z,52,SO DONE,31745264,['The Kid LAROI'],[1333786],3186077,7,0.0,The Kid LAROI,,1333786,,403958,17121042,emerging,0.0
1085,2020-12-10T00:00:00.000Z,53,Levitating (feat. DaBaby),31526926,"['Dua Lipa', 'DaBaby']","[5381, 398544]",3173700,7,1.14285714285714,Dua Lipa,DaBaby,5381,398544.0,44630838,59822249,superstar,3.85714285714286
1086,2020-12-10T00:00:00.000Z,54,Prisoner (feat. Dua Lipa),32011799,"['Miley Cyrus', 'Dua Lipa']","[2619, 5381]",3157283,4,-3.14285714285714,Miley Cyrus,Dua Lipa,2619,5381.0,29622305,43462823,established,-3.14285714285714
1087,2020-12-10T00:00:00.000Z,55,Lucid Dreams,19173542,['Juice WRLD'],[921966],3133267,107,1.0,Juice WRLD,,921966,,37770326,36216658,established,2.71428571428571
